,date,ticker,instrument_name,open,high,low,close,agg_close
1633,2019-01-04 00:00:00,BANKNIFTY31JAN1927200PE.NFO,BANKNIFTY,446.0,515.2,330.2,342.25,348.85
1634,2019-01-04 00:00:00,BANKNIFTY31JAN1927300CE.NFO,BANKNIFTY,361.0,494.9,330.6,459.8,446.16
1635,2019-01-04 00:00:00,BANKNIFTY31JAN1927300PE.NFO,BANKNIFTY,492.85,545.05,372.3,388.0,390.86
1636,2019-01-04 00:00:00,BANKNIFTY31JAN1927400CE.NFO,BANKNIFTY,276.45,436.65,271.9,405.0,395.18
1637,2019-01-04 00:00:00,BANKNIFTY31JAN1927400PE.NFO,BANKNIFTY,582.1,605.9,407.1,434.9,431.77
1638,2019-01-04 00:00:00,BANKNIFTY31JAN1927500CE.NFO,BANKNIFTY,263.0,386.0,244.5,360.0,343.49
1639,2019-01-04 00:00:00,BANKNIFTY31JAN1927500PE.NFO,BANKNIFTY,610.7,673.5,448.55,460.0,476.81
1640,2019-01-04 00:00:00,BANKNIFTY31JAN1927600CE.NFO,BANKNIFTY,249.4,336.0,211.0,303.75,296.62
1641,2019-01-04 00:00:00,BANKNIFTY31JAN1927600PE.NFO,BANKNIFTY,666.85,722.85,509.75,509.75,514.92
1642,2019-01-04 00:00:00,BANKNIFTY31JAN1927700CE.NFO,BANKNIFTY,220.0,285.0,183.35,260.45,255.46
1643,2019-01-04 00:00:00,BANKNIFTY31JAN1927700PE.NFO,BANKNIFTY,750.0,750.0,553.95,574.55,588.58
1644,2019-01-04 00:00:00,BANKNIFTY31JAN1927800CE.NFO,BANKNIFTY,165.7,242.45,154.9,223.85,216.28
1645,2019-01-04 00:00:00,BANKNIFTY31JAN1927800PE.NFO,BANKNIFTY,662.9,662.9,644.65,656.1,650.38
1646,2019-01-04 00:00:00,BANKNIFTY31JAN1927900CE.NFO,BANKNIFTY,139.55,210.0,130.35,183.55,183.78
1647,2019-01-04 00:00:00,BANKNIFTY31JAN1927900PE.NFO,BANKNIFTY,727.1,727.1,727.1,727.1,
1648,2019-01-04 00:00:00,BANKNIFTY31JAN1928000CE.NFO,BANKNIFTY,117.05,178.7,103.75,162.45,156.7
1649,2019-01-04 00:00:00,BANKNIFTY31JAN1928000PE.NFO,BANKNIFTY,925.0,1020.0,751.0,765.0,779.08
1650,2019-01-04 00:00:00,BANKNIFTY31JAN1928100CE.NFO,BANKNIFTY,104.3,140.9,90.0,133.7,132.45
1651,2019-01-04 00:00:00,BANKNIFTY31JAN1928200CE.NFO,BANKNIFTY,83.55,131.85,74.05,110.0,105.5
1652,2019-01-04 00:00:00,BANKNIFTY31JAN1928300CE.NFO,BANKNIFTY,69.4,92.15,59.45,88.0,89.0
1653,2019-01-04 00:00:00,BANKNIFTY31JAN1928400CE.NFO,BANKNIFTY,57.35,78.5,49.45,70.25,69.62
1654,2019-01-04 00:00:00,BANKNIFTY31JAN1928500CE.NFO,BANKNIFTY,45.0,66.0,38.1,59.1,56.43
1655,2019-01-04 00:00:00,BANKNIFTY31JAN1928500PE.NFO,BANKNIFTY,1323.9,1400.6,1120.0,1158.0,1170.65
1656,2019-01-04 00:00:00,BANKNIFTY31JAN1928600CE.NFO,BANKNIFTY,35.0,51.75,34.65,41.65,42.74
1657,2019-01-04 00:00:00,BANKNIFTY31JAN1928700CE.NFO,BANKNIFTY,38.3,40.5,23.05,37.4,38.75
1658,2019-01-04 00:00:00,BANKNIFTY31JAN1928800CE.NFO,BANKNIFTY,24.05,31.9,19.0,30.95,31.2
1659,2019-01-04 00:00:00,BANKNIFTY31JAN1928800PE.NFO,BANKNIFTY,1497.95,1497.95,1495.15,1495.15,
1660,2019-01-04 00:00:00,BANKNIFTY31JAN1928900CE.NFO,BANKNIFTY,23.95,25.0,16.15,23.6,23.81
1661,2019-01-04 00:00:00,BANKNIFTY31JAN1928900PE.NFO,BANKNIFTY,1783.7,1783.7,1510.0,1560.0,1556.67
1662,2019-01-04 00:00:00,BANKNIFTY31JAN1929000CE.NFO,BANKNIFTY,22.95,22.95,10.2,14.15,16.58
1663,2019-01-04 00:00:00,BANKNIFTY-I.NFO,BANKNIFTY,27169.0,27431.0,27058.0,27376.0,27356.94
1664,2019-01-04 00:00:00,BANKNIFTY-II.NFO,BANKNIFTY,27249.95,27520.65,27147.9,27470.0,27451.39
1665,2019-01-04 00:00:00,BANKNIFTY-III.NFO,BANKNIFTY,27311.0,27576.45,27242.45,27540.0,27515.18
1666,2019-01-04 00:00:00,NIFTY19DEC10000CE.NFO,NIFTY,1300.0,1350.0,1300.0,1350.0,
1667,2019-01-04 00:00:00,NIFTY19DEC10000PE.NFO,NIFTY,347.9,356.0,334.0,343.9,
1668,2019-01-04 00:00:00,NIFTY19DEC10500CE.NFO,NIFTY,1015.0,1030.0,1015.0,1030.0,
1669,2019-01-04 00:00:00,NIFTY19DEC11000CE.NFO,NIFTY,739.9,739.9,717.0,736.0,737.33
1670,2019-01-04 00:00:00,NIFTY19DEC11000PE.NFO,NIFTY,645.0,645.0,595.8,617.0,
1671,2019-01-04 00:00:00,NIFTY19DEC11500CE.NFO,NIFTY,500.0,500.0,500.0,500.0,
1672,2019-01-04 00:00:00,NIFTY19DEC12000CE.NFO,NIFTY,306.0,318.0,305.0,307.0,
1673,2019-01-04 00:00:00,NIFTY19DEC12000PE.NFO,NIFTY,1170.0,1170.0,1102.0,1130.0,
1674,2019-01-04 00:00:00,NIFTY19DEC5000CE.NFO,NIFTY,5580.0,5670.0,5575.0,5630.0,5636.16
1675,2019-01-04 00:00:00,NIFTY19DEC8000CE.NFO,NIFTY,2806.3,2836.9,2800.1,2800.1,
1676,2019-01-04 00:00:00,NIFTY19DEC9000CE.NFO,NIFTY,1980.0,2060.0,1980.0,2060.0,
1677,2019-01-04 00:00:00,NIFTY19DEC9100PE.NFO,NIFTY,103.25,103.25,103.25,103.25,
1678,2019-01-04 00:00:00,NIFTY19DEC9500PE.NFO,NIFTY,209.9,223.0,201.8,215.0,
1679,2019-01-04 00:00:00,NIFTY19FEB10000CE.NFO,NIFTY,830.0,860.0,764.0,842.0,842.0
1680,2019-01-04 00:00:00,NIFTY19FEB10000PE.NFO,NIFTY,62.55,74.5,55.7,56.0,57.6
1681,2019-01-04 00:00:00,NIFTY19FEB10100PE.NFO,NIFTY,75.05,89.5,66.25,67.7,68.4
1682,2019-01-04 00:00:00,NIFTY19FEB10200CE.NFO,NIFTY,680.0,693.0,680.0,693.0,
1683,2019-01-04 00:00:00,NIFTY19FEB10200PE.NFO,NIFTY,95.25,105.15,81.4,83.0,83.71
1684,2019-01-04 00:00:00,NIFTY19FEB10300PE.NFO,NIFTY,107.65,127.0,98.2,99.45,100.27
1685,2019-01-04 00:00:00,NIFTY19FEB10400CE.NFO,NIFTY,525.7,527.0,483.75,526.5,525.13
1686,2019-01-04 00:00:00,NIFTY19FEB10400PE.NFO,NIFTY,128.65,152.75,117.4,119.0,121.04
1687,2019-01-04 00:00:00,NIFTY19FEB10500CE.NFO,NIFTY,438.65,460.0,391.0,444.0,
1688,2019-01-04 00:00:00,NIFTY19FEB10500PE.NFO,NIFTY,154.5,183.0,143.65,145.5,147.15
1689,2019-01-04 00:00:00,NIFTY19FEB10600CE.NFO,NIFTY,352.6,389.0,326.0,382.0,379.93
1690,2019-01-04 00:00:00,NIFTY19FEB10600PE.NFO,NIFTY,186.25,217.0,171.0,172.7,174.99
1691,2019-01-04 00:00:00,NIFTY19FEB10650PE.NFO,NIFTY,228.6,228.6,183.5,197.3,
1692,2019-01-04 00:00:00,NIFTY19FEB10700CE.NFO,NIFTY,299.9,322.6,267.5,317.0,314.95
1693,2019-01-04 00:00:00,NIFTY19FEB10700PE.NFO,NIFTY,220.85,257.4,203.6,206.05,208.83
1694,2019-01-04 00:00:00,NIFTY19FEB10800CE.NFO,NIFTY,246.8,266.9,214.15,257.0,255.77
1695,2019-01-04 00:00:00,NIFTY19FEB10800PE.NFO,NIFTY,255.05,300.3,241.15,242.95,245.65
1696,2019-01-04 00:00:00,NIFTY19FEB10850CE.NFO,NIFTY,204.5,204.5,204.1,204.1,
1697,2019-01-04 00:00:00,NIFTY19FEB10900CE.NFO,NIFTY,195.9,212.4,167.75,205.1,204.39
1698,2019-01-04 00:00:00,NIFTY19FEB10900PE.NFO,NIFTY,303.0,349.0,283.95,289.05,291.35
1699,2019-01-04 00:00:00,NIFTY19FEB11000CE.NFO,NIFTY,151.0,165.5,128.35,157.3,157.22
1700,2019-01-04 00:00:00,NIFTY19FEB11000PE.NFO,NIFTY,356.0,405.9,329.35,332.35,337.56
1701,2019-01-04 00:00:00,NIFTY19FEB11100CE.NFO,NIFTY,112.1,125.15,95.7,119.0,118.81
1702,2019-01-04 00:00:00,NIFTY19FEB11100PE.NFO,NIFTY,422.0,441.65,395.35,396.95,398.98
1703,2019-01-04 00:00:00,NIFTY19FEB11150CE.NFO,NIFTY,91.05,95.55,84.65,95.55,
1704,2019-01-04 00:00:00,NIFTY19FEB11200CE.NFO,NIFTY,81.4,92.5,71.3,87.0,87.32
1705,2019-01-04 00:00:00,NIFTY19FEB11200PE.NFO,NIFTY,464.8,537.25,452.0,458.35,460.86
1706,2019-01-04 00:00:00,NIFTY19FEB11300CE.NFO,NIFTY,58.15,67.35,51.0,62.05,63.09
1707,2019-01-04 00:00:00,NIFTY19FEB11300PE.NFO,NIFTY,585.0,600.0,585.0,597.0,
1708,2019-01-04 00:00:00,NIFTY19FEB11400CE.NFO,NIFTY,39.85,48.25,36.5,44.7,44.66
1709,2019-01-04 00:00:00,NIFTY19FEB11500CE.NFO,NIFTY,32.6,34.05,27.0,32.3,32.56
1710,2019-01-04 00:00:00,NIFTY19FEB11500PE.NFO,NIFTY,750.0,750.0,750.0,750.0,
1711,2019-01-04 00:00:00,NIFTY19FEB11600CE.NFO,NIFTY,22.95,23.6,18.65,21.7,22.09
1712,2019-01-04 00:00:00,NIFTY19FEB11700CE.NFO,NIFTY,18.0,19.2,14.0,16.25,16.73
1713,2019-01-04 00:00:00,NIFTY19FEB11800CE.NFO,NIFTY,12.35,13.7,10.2,12.1,11.98
1714,2019-01-04 00:00:00,NIFTY19FEB11900CE.NFO,NIFTY,10.4,10.5,8.3,9.25,9.42
1715,2019-01-04 00:00:00,NIFTY19FEB12000CE.NFO,NIFTY,7.65,8.0,6.6,6.9,7.19
1716,2019-01-04 00:00:00,NIFTY19FEB12400CE.NFO,NIFTY,1.8,1.9,1.8,1.9,
1717,2019-01-04 00:00:00,NIFTY19FEB12400PE.NFO,NIFTY,1643.0,1643.0,1608.25,1608.25,
1718,2019-01-04 00:00:00,NIFTY19FEB9000CE.NFO,NIFTY,1740.0,1790.0,1700.0,1785.0,1787.5
1719,2019-01-04 00:00:00,NIFTY19FEB9000PE.NFO,NIFTY,7.0,10.0,6.75,6.8,6.8
1720,2019-01-04 00:00:00,NIFTY19FEB9400PE.NFO,NIFTY,19.0,20.2,14.05,14.05,14.42
1721,2019-01-04 00:00:00,NIFTY19FEB9500CE.NFO,NIFTY,1310.0,1310.0,1275.0,1275.0,
1722,2019-01-04 00:00:00,NIFTY19FEB9500PE.NFO,NIFTY,18.75,27.15,18.1,20.35,20.6
1723,2019-01-04 00:00:00,NIFTY19FEB9600PE.NFO,NIFTY,25.4,28.0,23.05,23.05,23.65
1724,2019-01-04 00:00:00,NIFTY19FEB9700PE.NFO,NIFTY,33.0,39.95,28.8,30.2,29.82
1725,2019-01-04 00:00:00,NIFTY19FEB9800PE.NFO,NIFTY,39.45,49.75,37.1,37.5,38.49
1726,2019-01-04 00:00:00,NIFTY19FEB9900PE.NFO,NIFTY,49.65,60.85,43.85,43.85,46.03
1727,2019-01-04 00:00:00,NIFTY19JAN10000CE.NFO,NIFTY,752.55,801.1,696.0,789.0,786.92
1728,2019-01-04 00:00:00,NIFTY19JAN10000PE.NFO,NIFTY,30.0,30.0,17.7,18.0,18.56
1729,2019-01-04 00:00:00,NIFTY19JAN10050PE.NFO,NIFTY,28.4,32.5,18.5,18.5,20.83
1730,2019-01-04 00:00:00,NIFTY19JAN10100CE.NFO,NIFTY,685.0,695.0,613.0,694.9,694.95
1731,2019-01-04 00:00:00,NIFTY19JAN10100PE.NFO,NIFTY,32.5,38.25,23.75,24.0,25.15
1732,2019-01-04 00:00:00,NIFTY19JAN10150PE.NFO,NIFTY,33.95,45.4,25.0,28.0,27.65
1733,2019-01-04 00:00:00,NIFTY19JAN10200CE.NFO,NIFTY,568.0,615.0,525.4,604.2,605.0
1734,2019-01-04 00:00:00,NIFTY19JAN10200PE.NFO,NIFTY,42.4,51.15,31.15,32.8,33.98
1735,2019-01-04 00:00:00,NIFTY19JAN10250PE.NFO,NIFTY,45.0,65.1,37.55,37.55,39.42
1736,2019-01-04 00:00:00,NIFTY19JAN10300CE.NFO,NIFTY,500.95,528.75,441.5,519.35,518.48
1737,2019-01-04 00:00:00,NIFTY19JAN10300PE.NFO,NIFTY,55.95,68.6,44.15,44.6,46.16
1738,2019-01-04 00:00:00,NIFTY19JAN10350PE.NFO,NIFTY,68.05,78.85,50.05,50.75,53.01
1739,2019-01-04 00:00:00,NIFTY19JAN10400CE.NFO,NIFTY,415.0,445.05,362.15,435.0,432.08
1740,2019-01-04 00:00:00,NIFTY19JAN10400PE.NFO,NIFTY,73.5,90.65,59.05,59.55,61.83
1741,2019-01-04 00:00:00,NIFTY19JAN10450CE.NFO,NIFTY,343.7,399.0,332.0,399.0,399.0
1742,2019-01-04 00:00:00,NIFTY19JAN10450PE.NFO,NIFTY,80.65,103.55,68.4,69.5,71.54
1743,2019-01-04 00:00:00,NIFTY19JAN10500CE.NFO,NIFTY,336.05,368.3,293.5,355.3,355.11
1744,2019-01-04 00:00:00,NIFTY19JAN10500PE.NFO,NIFTY,97.15,118.8,79.1,80.0,82.81
1745,2019-01-04 00:00:00,NIFTY19JAN10550CE.NFO,NIFTY,306.6,329.25,256.0,327.15,320.15
1746,2019-01-04 00:00:00,NIFTY19JAN10550PE.NFO,NIFTY,109.05,134.4,91.6,93.0,95.37
1747,2019-01-04 00:00:00,NIFTY19JAN10600CE.NFO,NIFTY,264.4,297.5,229.05,285.3,285.27
1748,2019-01-04 00:00:00,NIFTY19JAN10600PE.NFO,NIFTY,126.15,153.0,105.75,107.0,109.97
1749,2019-01-04 00:00:00,NIFTY19JAN10650CE.NFO,NIFTY,236.0,260.3,199.15,253.0,250.99
1750,2019-01-04 00:00:00,NIFTY19JAN10650PE.NFO,NIFTY,149.95,173.0,121.05,124.0,126.23
1751,2019-01-04 00:00:00,NIFTY19JAN10700CE.NFO,NIFTY,209.95,232.3,172.25,222.95,220.4
1752,2019-01-04 00:00:00,NIFTY19JAN10700PE.NFO,NIFTY,156.75,195.2,139.3,141.0,144.33
1753,2019-01-04 00:00:00,NIFTY19JAN10750CE.NFO,NIFTY,180.0,201.2,147.05,192.85,190.6
1754,2019-01-04 00:00:00,NIFTY19JAN10750PE.NFO,NIFTY,192.95,218.0,157.65,160.0,163.23
1755,2019-01-04 00:00:00,NIFTY19JAN10800CE.NFO,NIFTY,135.0,173.45,123.75,164.85,162.83
1756,2019-01-04 00:00:00,NIFTY19JAN10800PE.NFO,NIFTY,182.0,245.5,178.7,183.0,185.31
1757,2019-01-04 00:00:00,NIFTY19JAN10850CE.NFO,NIFTY,131.7,147.5,103.3,138.0,137.67
1758,2019-01-04 00:00:00,NIFTY19JAN10850PE.NFO,NIFTY,230.0,271.0,202.05,205.75,208.12
1759,2019-01-04 00:00:00,NIFTY19JAN10900CE.NFO,NIFTY,107.2,123.75,84.65,115.3,114.75
1760,2019-01-04 00:00:00,NIFTY19JAN10900PE.NFO,NIFTY,260.9,304.0,228.35,229.05,235.41
1761,2019-01-04 00:00:00,NIFTY19JAN10950CE.NFO,NIFTY,93.55,103.0,70.0,95.5,95.47
1762,2019-01-04 00:00:00,NIFTY19JAN10950PE.NFO,NIFTY,272.45,336.45,254.3,272.3,264.76
1763,2019-01-04 00:00:00,NIFTY19JAN11000CE.NFO,NIFTY,73.2,84.8,56.25,78.0,77.88
1764,2019-01-04 00:00:00,NIFTY19JAN11000PE.NFO,NIFTY,324.05,373.0,288.0,291.9,296.91
1765,2019-01-04 00:00:00,NIFTY19JAN11050CE.NFO,NIFTY,60.35,68.95,45.45,62.5,62.6
1766,2019-01-04 00:00:00,NIFTY19JAN11050PE.NFO,NIFTY,373.9,373.9,325.0,326.0,327.6
1767,2019-01-04 00:00:00,NIFTY19JAN11100CE.NFO,NIFTY,41.9,54.65,35.5,49.3,49.65
1768,2019-01-04 00:00:00,NIFTY19JAN11100PE.NFO,NIFTY,384.55,450.0,355.35,361.0,366.52
1769,2019-01-04 00:00:00,NIFTY19JAN11150CE.NFO,NIFTY,37.35,43.8,28.25,39.1,39.39
1770,2019-01-04 00:00:00,NIFTY19JAN11150PE.NFO,NIFTY,451.95,451.95,416.45,416.45,
1771,2019-01-04 00:00:00,NIFTY19JAN11200CE.NFO,NIFTY,28.0,34.15,22.55,30.2,30.55
1772,2019-01-04 00:00:00,NIFTY19JAN11200PE.NFO,NIFTY,475.0,529.0,435.2,439.0,444.24
1773,2019-01-04 00:00:00,NIFTY19JAN11250CE.NFO,NIFTY,21.15,27.7,17.0,23.95,23.69
1774,2019-01-04 00:00:00,NIFTY19JAN11250PE.NFO,NIFTY,566.0,566.0,538.05,538.05,
1775,2019-01-04 00:00:00,NIFTY19JAN11300CE.NFO,NIFTY,18.3,19.9,13.3,17.05,17.28
1776,2019-01-04 00:00:00,NIFTY19JAN11300PE.NFO,NIFTY,550.0,622.55,518.9,525.75,527.57
1777,2019-01-04 00:00:00,NIFTY19JAN11350CE.NFO,NIFTY,13.7,15.7,10.65,12.4,12.74
1778,2019-01-04 00:00:00,NIFTY19JAN11400CE.NFO,NIFTY,10.2,12.15,8.2,10.0,10.16
1779,2019-01-04 00:00:00,NIFTY19JAN11400PE.NFO,NIFTY,648.45,711.9,625.05,688.15,
1780,2019-01-04 00:00:00,NIFTY19JAN11450CE.NFO,NIFTY,8.95,9.85,7.0,8.5,8.75
1781,2019-01-04 00:00:00,NIFTY19JAN11500CE.NFO,NIFTY,9.7,9.7,5.35,6.25,6.31
1782,2019-01-04 00:00:00,NIFTY19JAN11500PE.NFO,NIFTY,747.6,810.0,705.0,711.1,716.56
1783,2019-01-04 00:00:00,NIFTY19JAN11550CE.NFO,NIFTY,5.85,6.0,5.15,5.9,
1784,2019-01-04 00:00:00,NIFTY19JAN11600CE.NFO,NIFTY,4.0,4.3,3.5,3.75,3.88
1785,2019-01-04 00:00:00,NIFTY19JAN11600PE.NFO,NIFTY,824.0,895.65,808.15,810.65,812.27
1786,2019-01-04 00:00:00,NIFTY19JAN11650CE.NFO,NIFTY,4.35,4.35,3.75,3.75,
1787,2019-01-04 00:00:00,NIFTY19JAN11700CE.NFO,NIFTY,2.95,3.25,2.75,2.95,3.09
1788,2019-01-04 00:00:00,NIFTY19JAN11700PE.NFO,NIFTY,965.45,1003.35,920.0,955.85,
1789,2019-01-04 00:00:00,NIFTY19JAN11750CE.NFO,NIFTY,2.95,3.1,2.05,3.1,3.03
1790,2019-01-04 00:00:00,NIFTY19JAN11800CE.NFO,NIFTY,2.6,2.65,2.05,2.6,2.51
1791,2019-01-04 00:00:00,NIFTY19JAN11800PE.NFO,NIFTY,1026.7,1080.0,1008.0,1025.0,
1792,2019-01-04 00:00:00,NIFTY19JAN11900CE.NFO,NIFTY,1.9,2.0,1.65,1.65,1.8
1793,2019-01-04 00:00:00,NIFTY19JAN11900PE.NFO,NIFTY,1164.55,1164.55,1163.8,1163.8,
1794,2019-01-04 00:00:00,NIFTY19JAN11950CE.NFO,NIFTY,1.9,1.9,1.75,1.75,1.82
1795,2019-01-04 00:00:00,NIFTY19JAN11950PE.NFO,NIFTY,1074.85,1074.85,1074.85,1074.85,1074.85
1796,2019-01-04 00:00:00,NIFTY19JAN12000CE.NFO,NIFTY,1.8,1.9,1.6,1.8,1.83
1797,2019-01-04 00:00:00,NIFTY19JAN12000PE.NFO,NIFTY,1229.45,1300.0,1195.95,1209.0,1208.19
1798,2019-01-04 00:00:00,NIFTY19JAN12050CE.NFO,NIFTY,1.9,1.9,1.9,1.9,1.9
1799,2019-01-04 00:00:00,NIFTY19JAN12100CE.NFO,NIFTY,1.65,1.65,1.0,1.6,1.54
1800,2019-01-04 00:00:00,NIFTY19JAN12100PE.NFO,NIFTY,1362.25,1362.25,1362.25,1362.25,
1801,2019-01-04 00:00:00,NIFTY19JAN12150CE.NFO,NIFTY,1.5,1.5,1.5,1.5,
1802,2019-01-04 00:00:00,NIFTY19JAN12200CE.NFO,NIFTY,0.85,1.45,0.85,1.45,1.1
1803,2019-01-04 00:00:00,NIFTY19JAN12200PE.NFO,NIFTY,1463.3,1463.3,1463.1,1463.1,
1804,2019-01-04 00:00:00,NIFTY19JAN12300CE.NFO,NIFTY,1.1,1.1,0.65,0.65,0.7
1805,2019-01-04 00:00:00,NIFTY19JAN12350CE.NFO,NIFTY,1.5,1.5,1.5,1.5,1.5
1806,2019-01-04 00:00:00,NIFTY19JAN12400CE.NFO,NIFTY,0.65,0.9,0.65,0.7,0.71
1807,2019-01-04 00:00:00,NIFTY19JAN12400PE.NFO,NIFTY,1635.0,1700.0,1595.0,1600.0,1607.49
1808,2019-01-04 00:00:00,NIFTY19JAN12450CE.NFO,NIFTY,1.0,1.0,0.6,0.6,
1809,2019-01-04 00:00:00,NIFTY19JAN8550PE.NFO,NIFTY,2.0,2.45,1.15,1.6,
1810,2019-01-04 00:00:00,NIFTY19JAN8600CE.NFO,NIFTY,2133.0,2163.9,2075.0,2163.9,2156.52
1811,2019-01-04 00:00:00,NIFTY19JAN8600PE.NFO,NIFTY,2.1,2.1,1.15,1.6,1.56
1812,2019-01-04 00:00:00,NIFTY19JAN8700PE.NFO,NIFTY,4.0,4.0,3.5,3.5,
1813,2019-01-04 00:00:00,NIFTY19JAN8800PE.NFO,NIFTY,1.1,3.0,1.1,1.7,2.35
1814,2019-01-04 00:00:00,NIFTY19JAN8900PE.NFO,NIFTY,3.3,3.5,3.0,3.0,3.25
1815,2019-01-04 00:00:00,NIFTY19JAN9000CE.NFO,NIFTY,1740.2,1783.85,1670.0,1765.15,1761.05
1816,2019-01-04 00:00:00,NIFTY19JAN9000PE.NFO,NIFTY,3.9,3.9,3.2,3.2,3.39
1817,2019-01-04 00:00:00,NIFTY19JAN9100CE.NFO,NIFTY,1617.85,1654.75,1560.2,1654.75,
1818,2019-01-04 00:00:00,NIFTY19JAN9100PE.NFO,NIFTY,3.5,4.0,3.2,3.2,3.2
1819,2019-01-04 00:00:00,NIFTY19JAN9200CE.NFO,NIFTY,1485.0,1527.2,1485.0,1527.1,
1820,2019-01-04 00:00:00,NIFTY19JAN9200PE.NFO,NIFTY,4.0,4.9,3.75,3.75,3.75
1821,2019-01-04 00:00:00,NIFTY19JAN9300PE.NFO,NIFTY,4.4,5.0,3.55,4.7,4.7
1822,2019-01-04 00:00:00,NIFTY19JAN9400CE.NFO,NIFTY,1300.0,1347.4,1300.0,1347.25,
1823,2019-01-04 00:00:00,NIFTY19JAN9400PE.NFO,NIFTY,5.2,6.4,4.9,5.4,5.13
1824,2019-01-04 00:00:00,NIFTY19JAN9500CE.NFO,NIFTY,1252.05,1280.0,1172.0,1272.75,1275.88
1825,2019-01-04 00:00:00,NIFTY19JAN9500PE.NFO,NIFTY,6.25,7.5,5.7,6.2,6.0
1826,2019-01-04 00:00:00,NIFTY19JAN9600CE.NFO,NIFTY,1147.3,1175.65,1078.2,1173.05,1167.31
1827,2019-01-04 00:00:00,NIFTY19JAN9600PE.NFO,NIFTY,7.5,8.75,6.0,6.1,6.13
1828,2019-01-04 00:00:00,NIFTY19JAN9700CE.NFO,NIFTY,1072.95,1072.95,1065.0,1065.0,1065.0
1829,2019-01-04 00:00:00,NIFTY19JAN9700PE.NFO,NIFTY,10.1,11.35,6.95,7.0,7.09
1830,2019-01-04 00:00:00,NIFTY19JAN9750PE.NFO,NIFTY,14.4,14.4,7.55,9.7,9.08
1831,2019-01-04 00:00:00,NIFTY19JAN9800CE.NFO,NIFTY,960.0,960.0,906.85,906.85,
1832,2019-01-04 00:00:00,NIFTY19JAN9800PE.NFO,NIFTY,12.8,14.9,9.35,9.45,9.73
1833,2019-01-04 00:00:00,NIFTY19JAN9850PE.NFO,NIFTY,15.75,18.0,12.0,12.0,
1834,2019-01-04 00:00:00,NIFTY19JAN9900CE.NFO,NIFTY,846.2,884.25,791.3,873.3,873.3
1835,2019-01-04 00:00:00,NIFTY19JAN9900PE.NFO,NIFTY,15.75,20.45,12.7,12.8,13.3
1836,2019-01-04 00:00:00,NIFTY19JAN9950PE.NFO,NIFTY,21.65,25.5,15.0,15.0,15.0
1837,2019-01-04 00:00:00,NIFTY19JUN10000PE.NFO,NIFTY,268.0,269.0,250.0,255.0,255.0
1838,2019-01-04 00:00:00,NIFTY19JUN10500CE.NFO,NIFTY,796.35,796.35,796.35,796.35,
1839,2019-01-04 00:00:00,NIFTY19JUN10500PE.NFO,NIFTY,439.0,448.1,407.0,407.0,407.0
1840,2019-01-04 00:00:00,NIFTY19JUN11000CE.NFO,NIFTY,506.75,515.7,470.0,514.9,509.71
1841,2019-01-04 00:00:00,NIFTY19JUN11000PE.NFO,NIFTY,640.05,655.0,591.05,603.8,599.57
1842,2019-01-04 00:00:00,NIFTY19JUN11500CE.NFO,NIFTY,273.0,295.3,273.0,283.0,
1843,2019-01-04 00:00:00,NIFTY19JUN11500PE.NFO,NIFTY,846.95,852.6,846.95,852.6,
1844,2019-01-04 00:00:00,NIFTY19JUN12000CE.NFO,NIFTY,152.6,164.0,142.15,164.0,161.94
1845,2019-01-04 00:00:00,NIFTY19JUN12000PE.NFO,NIFTY,1220.0,1240.0,1149.95,1170.0,1168.03
1846,2019-01-04 00:00:00,NIFTY19JUN5000CE.NFO,NIFTY,5575.0,5666.0,5565.0,5650.0,5648.73
1847,2019-01-04 00:00:00,NIFTY19JUN5000PE.NFO,NIFTY,3.05,9.5,3.0,8.2,8.27
1848,2019-01-04 00:00:00,NIFTY19JUN6000CE.NFO,NIFTY,4660.0,4660.0,4660.0,4660.0,
1849,2019-01-04 00:00:00,NIFTY19JUN9000PE.NFO,NIFTY,75.0,75.0,75.0,75.0,
1850,2019-01-04 00:00:00,NIFTY19JUN9500PE.NFO,NIFTY,157.0,157.0,150.0,150.0,
1851,2019-01-04 00:00:00,NIFTY19JUN9800PE.NFO,NIFTY,169.5,186.95,169.5,186.95,
1852,2019-01-04 00:00:00,NIFTY19MAR10000CE.NFO,NIFTY,840.0,913.65,825.0,910.0,907.0
1853,2019-01-04 00:00:00,NIFTY19MAR10000PE.NFO,NIFTY,106.25,111.55,88.4,89.0,91.0
1854,2019-01-04 00:00:00,NIFTY19MAR10100PE.NFO,NIFTY,113.0,123.05,104.1,108.75,107.67
1855,2019-01-04 00:00:00,NIFTY19MAR10200PE.NFO,NIFTY,129.75,145.0,122.0,122.0,124.55
1856,2019-01-04 00:00:00,NIFTY19MAR10300PE.NFO,NIFTY,147.95,157.0,143.05,143.15,144.23
1857,2019-01-04 00:00:00,NIFTY19MAR10400PE.NFO,NIFTY,174.2,190.0,166.65,169.6,169.6
1858,2019-01-04 00:00:00,NIFTY19MAR10500CE.NFO,NIFTY,506.0,529.75,465.0,522.0,522.0
1859,2019-01-04 00:00:00,NIFTY19MAR10500PE.NFO,NIFTY,207.0,230.0,190.05,193.0,194.8
1860,2019-01-04 00:00:00,NIFTY19MAR10600CE.NFO,NIFTY,430.0,430.0,430.0,430.0,
1861,2019-01-04 00:00:00,NIFTY19MAR10600PE.NFO,NIFTY,241.45,261.7,222.35,222.95,223.07
