,Date,ATM,Days_to_Expiry,CE_Symbol,CE_Entry_Price,CE_Exit_Price,CE_Exit_Datetime,PE_Symbol,PE_Entry_Price,PE_Exit_Price,PE_Exit_Datetime,Max_Profit,Max_Loss,PnL
0,2019-01-02 00:00:00,27400,29,BANKNIFTY31JAN1927400CE.NFO,0,0,,BANKNIFTY31JAN1927400PE.NFO,459.55,496.25,2019-01-02 15:10:00,93.24999999999994,0,36.69999999999999
1,2019-01-03 00:00:00,27200,28,BANKNIFTY31JAN1927200CE.NFO,0,0,,BANKNIFTY31JAN1927200PE.NFO,450.0,495.0,2019-01-03 15:10:00,60.25,-16.19999999999999,45.0
2,2019-01-04 00:00:00,27200,27,BANKNIFTY31JAN1927200CE.NFO,446.3,546.3,2019-01-04 13:34:00,BANKNIFTY31JAN1927200PE.NFO,0,0,,99.99999999999994,-4.300000000000011,99.99999999999994
3,2019-01-14 00:00:00,27400,17,BANKNIFTY31JAN1927400CE.NFO,0,0,,BANKNIFTY31JAN1927400PE.NFO,365.05,351.5,2019-01-14 15:10:00,25.94999999999999,-33.05000000000001,-13.550000000000011
4,2019-01-15 00:00:00,27500,16,BANKNIFTY31JAN1927500CE.NFO,318.65,327.9,2019-01-15 15:10:00,BANKNIFTY31JAN1927500PE.NFO,0,0,,17.30000000000001,-24.899999999999977,9.25
5,2019-01-16 00:00:00,27600,15,BANKNIFTY31JAN1927600CE.NFO,323.0,294.95,2019-01-16 15:10:00,BANKNIFTY31JAN1927600PE.NFO,0,0,,4.199999999999989,-32.30000000000001,-28.05000000000001
6,2019-01-17 00:00:00,27600,14,BANKNIFTY31JAN1927600CE.NFO,302.4,272.9,2019-01-17 15:10:00,BANKNIFTY31JAN1927600PE.NFO,0,0,,7.600000000000023,-29.5,-29.5
7,2019-01-28 00:00:00,27100,3,BANKNIFTY31JAN1927100CE.NFO,0,0,,BANKNIFTY31JAN1927100PE.NFO,224.65,324.65,2019-01-28 09:53:00,99.99999999999997,0,99.99999999999997
