Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
HINDALCO-II.NFO,07/01/2020,09:15:23,213.3,213.4,3500,214.2,3500,3500,329000
HINDALCO-II.NFO,07/01/2020,09:15:23,213.3,213.4,3500,214.2,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:15:23,213.3,213.4,3500,214.2,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:15:23,213.3,213.4,3500,214.2,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:15:33,213.3,213.75,3500,214.45,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:15:43,213.3,213.6,3500,214.45,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:16:05,213.3,214.25,3500,214.7,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:16:16,213.3,214.3,3500,214.8,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:16:27,213.3,213.95,3500,214.45,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:16:37,213.3,214.2,3500,214.7,7000,0,329000
HINDALCO-II.NFO,07/01/2020,09:16:49,213.3,214.55,3500,214.75,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:16:59,213.3,214.25,3500,214.75,7000,0,329000
HINDALCO-II.NFO,07/01/2020,09:17:09,213.3,214.4,3500,214.6,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:17:19,213.3,214.75,3500,215.3,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:17:28,213.3,214.85,7000,215.5,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:17:38,213.3,214.85,7000,215.35,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:17:47,213.3,214.7,3500,215.15,7000,0,329000
HINDALCO-II.NFO,07/01/2020,09:17:57,213.3,214.95,3500,215.35,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:18:06,213.3,214.85,7000,215.35,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:18:14,213.3,214.75,3500,215.15,7000,0,329000
HINDALCO-II.NFO,07/01/2020,09:18:22,213.3,214.65,3500,215.15,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:18:29,213.3,214.6,3500,214.8,7000,0,329000
HINDALCO-II.NFO,07/01/2020,09:18:36,213.3,214.35,3500,214.7,7000,0,329000
HINDALCO-II.NFO,07/01/2020,09:18:44,213.3,214.5,3500,214.75,7000,0,329000
HINDALCO-II.NFO,07/01/2020,09:18:51,213.3,214.35,3500,214.7,10500,0,329000
HINDALCO-II.NFO,07/01/2020,09:18:59,213.3,214.25,3500,214.75,10500,0,329000
HINDALCO-II.NFO,07/01/2020,09:19:05,213.3,214.35,3500,214.75,10500,0,329000
HINDALCO-II.NFO,07/01/2020,09:19:12,213.3,214.35,3500,214.55,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:19:19,213.3,214.5,3500,214.7,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:19:33,213.3,214.35,3500,214.7,7000,0,329000
HINDALCO-II.NFO,07/01/2020,09:19:40,213.3,214.3,7000,214.55,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:19:48,213.3,214.25,3500,214.55,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:19:54,213.3,214.4,3500,214.6,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:20:00,213.3,214.35,3500,214.7,7000,0,329000
HINDALCO-II.NFO,07/01/2020,09:20:06,213.3,214.3,3500,214.7,7000,0,329000
HINDALCO-II.NFO,07/01/2020,09:20:13,213.3,214.35,3500,214.7,10500,0,329000
HINDALCO-II.NFO,07/01/2020,09:20:20,213.3,214.25,3500,214.7,10500,0,329000
HINDALCO-II.NFO,07/01/2020,09:20:26,213.3,214.35,3500,214.55,3500,0,329000
HINDALCO-II.NFO,07/01/2020,09:20:32,213.3,214.25,3500,214.6,7000,0,329000
HINDALCO-II.NFO,07/01/2020,09:20:39,213.3,214.25,3500,214.6,10500,0,329000
HINDALCO-II.NFO,07/01/2020,09:20:45,214.6,214.25,3500,214.95,3500,7000,332500
HINDALCO-II.NFO,07/01/2020,09:20:45,214.6,214.25,3500,214.95,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:20:51,214.6,214.5,3500,214.95,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:20:57,214.6,214.5,3500,215.1,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:21:04,214.6,214.5,3500,214.8,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:21:12,214.6,214.5,3500,214.75,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:21:20,214.6,214.55,3500,214.9,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:21:27,214.6,214.35,3500,214.65,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:21:33,214.6,214.3,3500,214.7,10500,0,332500
HINDALCO-II.NFO,07/01/2020,09:21:40,214.6,214.35,3500,214.75,10500,0,332500
HINDALCO-II.NFO,07/01/2020,09:21:46,214.6,214.5,3500,214.75,7000,0,332500
HINDALCO-II.NFO,07/01/2020,09:21:53,214.6,214.4,3500,214.8,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:22:00,214.6,214.6,3500,214.9,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:22:06,214.6,214.25,3500,214.75,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:22:13,214.6,214.3,3500,214.65,7000,0,332500
HINDALCO-II.NFO,07/01/2020,09:22:20,214.6,214.3,3500,214.65,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:22:34,214.6,214.25,3500,214.55,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:22:40,214.6,214.25,3500,214.45,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:22:46,214.6,214.2,3500,214.4,7000,0,332500
HINDALCO-II.NFO,07/01/2020,09:22:59,214.4,214.25,7000,214.5,3500,3500,332500
HINDALCO-II.NFO,07/01/2020,09:23:05,214.4,214.25,3500,214.5,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:23:11,214.4,214.3,3500,214.6,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:23:17,214.4,214.3,3500,214.75,7000,0,332500
HINDALCO-II.NFO,07/01/2020,09:23:23,214.4,214.5,7000,214.75,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:23:29,214.4,214.55,3500,214.8,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:23:35,214.4,214.6,3500,214.85,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:23:41,214.4,214.3,3500,214.55,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:23:53,214.4,214.4,3500,214.75,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:23:59,214.4,214.5,3500,214.85,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:24:05,214.4,214.35,3500,214.75,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:24:17,214.4,214.5,3500,214.7,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:24:28,214.4,214.5,3500,214.85,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:24:39,214.4,214.6,3500,214.8,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:24:45,214.4,214.6,3500,214.85,7000,0,332500
HINDALCO-II.NFO,07/01/2020,09:24:50,214.4,214.5,3500,214.9,7000,0,332500
HINDALCO-II.NFO,07/01/2020,09:24:56,214.4,214.35,3500,214.8,10500,0,332500
HINDALCO-II.NFO,07/01/2020,09:25:02,214.4,214.25,7000,214.6,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:25:08,214.4,214.2,3500,214.35,3500,0,332500
HINDALCO-II.NFO,07/01/2020,09:25:21,214.2,213.95,3500,214.35,7000,3500,339500
HINDALCO-II.NFO,07/01/2020,09:25:27,214.2,214,3500,214.3,3500,0,339500
HINDALCO-II.NFO,07/01/2020,09:25:33,214.2,214,3500,214.25,3500,0,339500
HINDALCO-II.NFO,07/01/2020,09:25:39,214.2,213.7,7000,214.1,3500,0,339500
HINDALCO-II.NFO,07/01/2020,09:25:46,214.2,213.9,3500,214.15,3500,0,339500
HINDALCO-II.NFO,07/01/2020,09:25:59,214.2,213.75,3500,214.2,7000,0,339500
HINDALCO-II.NFO,07/01/2020,09:26:07,214.2,213.65,3500,213.85,3500,0,339500
HINDALCO-II.NFO,07/01/2020,09:26:14,214.2,213.65,3500,213.95,3500,0,339500
HINDALCO-II.NFO,07/01/2020,09:26:26,214.2,213.6,3500,214.05,10500,0,339500
HINDALCO-II.NFO,07/01/2020,09:26:31,213.95,213.65,3500,214.05,3500,3500,343000
HINDALCO-II.NFO,07/01/2020,09:26:37,213.95,213.65,3500,213.9,3500,0,343000
