Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
CANBK30JAN20235PE.NFO,07/01/2020,10:43:05,27.2,26.65,18200,28.2,52000,2600,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:05,27.2,26.65,18200,28.2,52000,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:05,27.2,26.65,18200,28.2,52000,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:05,27.2,26.65,18200,28.2,52000,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:08,27.2,26.65,18200,28.15,23400,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:10,27.2,26.65,23400,28.15,23400,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:11,27.2,26.7,20800,28.15,23400,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:15,27.2,26.65,18200,28.15,23400,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:18,27.2,26.65,18200,28.15,18200,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:21,27.2,26.7,20800,28.15,23400,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:23,27.2,26.7,20800,28.1,20800,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:27,27.2,26.7,20800,28.1,26000,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:30,27.2,26.7,20800,28.15,18200,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:33,27.2,26.7,20800,28.2,15600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:36,27.2,26.75,18200,28.2,15600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:38,27.2,26.75,23400,28.2,15600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:42,27.2,26.75,7800,28.2,26000,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:46,27.2,26.75,23400,28.2,26000,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:49,27.2,26.75,13000,28.2,23400,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:43:51,27.2,26.75,39000,28.2,2600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:01,27.2,26.75,23400,28.2,26000,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:04,27.2,26.75,23400,28.2,2600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:06,27.2,26.75,39000,28.2,2600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:08,27.2,26.75,23400,28.2,2600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:11,27.2,26.75,23400,28.2,7800,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:13,27.2,26.75,18200,28.2,7800,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:15,27.2,26.75,28600,28.2,7800,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:18,27.2,26.75,18200,28.2,23400,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:21,27.2,26.75,23400,28.2,15600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:24,27.2,26.75,18200,28.2,15600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:37,27.2,26.75,28600,28.2,15600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:40,27.2,26.75,28600,28.2,7800,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:43,27.2,26.75,44200,28.25,2600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:51,27.2,26.75,39000,28.25,2600,0,20800
CANBK30JAN20235PE.NFO,07/01/2020,10:44:53,27.2,26.75,44200,28.25,2600,0,20800
