Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
BHEL30JAN2040CE.NFO,07/01/2020,09:25:14,4.4,4.3,10400,4.6,10400,10400,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:25:14,4.4,4.3,10400,4.6,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:25:14,4.4,4.3,10400,4.6,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:25:14,4.4,4.3,10400,4.6,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:25:21,4.4,4.3,10400,4.7,41600,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:25:43,4.4,4.4,10400,4.95,20800,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:25:55,4.4,4.35,10400,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:26:06,4.4,4.25,20800,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:26:25,4.4,4.25,31200,4.7,41600,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:27:05,4.4,4.25,20800,4.7,41600,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:27:16,4.4,4.25,10400,4.7,41600,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:27:29,4.4,4.25,20800,4.7,41600,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:27:46,4.4,4.25,20800,4.65,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:28:06,4.4,4.1,114400,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:28:41,4.4,4.2,41600,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:28:53,4.4,4.2,31200,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:29:29,4.4,4.2,52000,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:29:35,4.4,4.2,31200,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:29:41,4.4,4.2,135200,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:29:48,4.4,4.3,10400,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:30:47,4.4,4.2,62400,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:30:52,4.4,4.2,10400,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:31:03,4.4,4.3,10400,4.7,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:31:39,4.4,4.3,10400,4.7,31200,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:32:55,4.4,4.2,31200,4.7,31200,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:33:11,4.4,4.2,31200,4.65,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:33:23,4.4,4.2,20800,4.65,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:33:29,4.4,4.2,10400,4.6,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:34:00,4.4,4.2,10400,4.65,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:34:30,4.4,4.2,10400,4.65,31200,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:34:36,4.4,4.2,10400,4.65,52000,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:35:25,4.4,4.2,10400,4.65,72800,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:35:31,4.4,4.2,10400,4.65,93600,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:35:37,4.4,4.1,10400,4.55,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:35:50,4.4,4.1,10400,4.55,31200,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:36:04,4.4,4.1,41600,4.5,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:36:09,4.4,4.1,41600,4.4,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:36:15,4.4,4.1,41600,4.55,31200,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:36:57,4.4,4.1,41600,4.55,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:37:16,4.4,4.1,41600,4.55,31200,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:37:31,4.4,4.1,41600,4.55,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:37:37,4.4,4.1,41600,4.55,93600,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:37:42,4.4,4.1,41600,4.55,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:37:51,4.4,4.1,41600,4.55,31200,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:37:56,4.4,4.1,41600,4.55,72800,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:38:05,4.4,4.1,41600,4.55,93600,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:38:19,4.4,4.1,41600,4.55,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:38:24,4.4,4.1,41600,4.55,31200,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:38:29,4.4,3.1,104000,4.55,72800,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:38:33,4.4,3.1,104000,4.55,93600,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:38:42,4.4,3.1,104000,4.4,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:38:52,4.4,3.1,104000,4.5,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:39:01,4.4,3.1,104000,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:40:17,4.4,4.1,41600,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:40:38,4.4,4.1,41600,4.5,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:41:28,4.4,2.15,104000,4.5,31200,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:41:33,4.4,2.2,239200,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:43:39,4.4,2.25,104000,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:43:44,4.4,3.3,104000,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:43:49,4.4,3.55,104000,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:43:54,4.4,2.5,239200,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:44:10,4.4,2.6,239200,4.4,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:44:21,4.4,2.6,239200,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:44:32,4.4,2.65,104000,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:44:37,4.4,2.7,239200,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:45:17,4.4,2.7,239200,4.45,52000,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:45:28,4.4,2.7,239200,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:45:38,4.4,2.7,239200,4.45,52000,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:46:30,4.4,2.7,239200,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:46:41,4.4,3.95,104000,4.35,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:46:47,4.4,3.95,104000,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:47:49,4.4,3.95,124800,4.5,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:48:03,4.4,3.95,124800,4.5,72800,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:48:28,4.4,3.95,145600,4.5,72800,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:48:31,4.4,3.95,145600,4.5,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:48:41,4.4,3.95,145600,4.5,72800,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:49:18,4.4,3.95,145600,4.35,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:49:22,4.4,3.95,145600,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:49:33,4.4,3.65,104000,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:49:38,4.4,2.8,239200,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:49:43,4.4,2.8,239200,4.45,72800,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:49:57,4.4,2.8,239200,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:50:19,4.4,3.95,93600,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:50:56,4.4,3.95,10400,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:51:14,4.4,3.9,20800,4.45,72800,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:51:36,4.4,3.9,20800,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:51:44,4.4,3.95,10400,4.45,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:51:51,4.4,3.95,10400,4.45,52000,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:51:55,4.4,3.9,20800,4.45,72800,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:52:07,4.4,3.95,10400,4.3,10400,0,41600
BHEL30JAN2040CE.NFO,07/01/2020,09:52:12,4.4,3.95,10400,4.4,10400,0,41600
