Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
ESCORTS27FEB20620PE.NFO,07/01/2020,09:31:25,29.05,24.9,11000,34,11000,1100,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:31:25,29.05,24.9,11000,34,11000,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:31:25,29.05,24.9,11000,34,11000,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:31:25,29.05,24.9,11000,34,11000,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:31:46,29.05,24.9,13200,34,11000,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:31:56,29.05,24.9,13200,31.45,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:32:06,29.05,24.9,13200,31.4,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:32:11,29.05,28.05,18700,31.4,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:32:22,29.05,28.05,6600,31.2,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:32:29,29.05,28.05,8800,31.4,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:32:35,29.05,28.05,8800,31.25,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:32:40,29.05,28.05,8800,31.2,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:32:46,29.05,28.05,8800,31.5,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:32:52,29.05,28.05,8800,31.25,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:32:58,29.05,28.05,8800,31.35,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:33:03,29.05,28.05,4400,31.15,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:33:08,29.05,28.05,4400,31.1,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:33:14,29.05,28.05,4400,30.95,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:33:20,29.05,28.05,2200,31.05,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:33:25,29.05,27.55,4400,30.75,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:33:31,29.05,27.55,4400,30.7,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:33:36,29.05,27.55,16500,30.95,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:33:42,29.05,27.55,6600,30.9,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:33:47,29.05,27.55,4400,30.8,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:33:52,29.05,27.55,6600,31,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:33:57,29.05,27.55,8800,31.2,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:34:02,29.05,27.55,4400,31,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:34:07,29.05,27.55,4400,31.05,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:34:13,29.05,27.55,8800,31,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:34:23,29.05,27.55,18700,31,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:34:28,29.05,27.55,8800,31,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:34:39,29.05,27.55,18700,31,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:34:44,29.05,27.6,6600,31,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:35:03,29.05,27.6,2200,31.15,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:35:08,29.05,27.6,4400,30.9,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:35:13,29.05,27.6,6600,30.85,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:35:18,29.05,27.6,6600,31.3,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:35:23,29.05,27.6,4400,30.95,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:35:28,29.05,27.6,6600,30.95,1100,0,1100
ESCORTS27FEB20620PE.NFO,07/01/2020,09:35:40,29.05,27.6,6600,31.2,1100,0,1100
