Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
AXISBANK30JAN20650PE.NFO,07/01/2020,11:00:13,1.95,1.45,1200,2,3600,1200,31200
AXISBANK30JAN20650PE.NFO,07/01/2020,11:00:13,1.95,1.45,1200,2,3600,0,31200
AXISBANK30JAN20650PE.NFO,07/01/2020,11:00:13,1.95,1.45,1200,2,3600,0,31200
AXISBANK30JAN20650PE.NFO,07/01/2020,11:00:13,1.95,1.45,1200,2,3600,0,31200
AXISBANK30JAN20650PE.NFO,07/01/2020,11:00:19,1.95,1.45,1200,2,3600,0,31200
AXISBANK30JAN20650PE.NFO,07/01/2020,11:00:25,2,1.45,1200,2,1200,2400,31200
AXISBANK30JAN20650PE.NFO,07/01/2020,11:00:25,2,1.45,1200,2,1200,0,31200
AXISBANK30JAN20650PE.NFO,07/01/2020,11:00:32,2,1.45,1200,2.5,2400,1200,31200
AXISBANK30JAN20650PE.NFO,07/01/2020,11:00:45,2,1.45,1200,2.5,2400,0,31200
AXISBANK30JAN20650PE.NFO,07/01/2020,11:11:17,2,1.45,3600,2.5,2400,0,31200
AXISBANK30JAN20650PE.NFO,07/01/2020,11:11:24,2.5,1.45,3600,2.8,3600,2400,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:11:24,2.5,1.45,3600,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:11:31,2.5,1.45,8400,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:11:49,2.5,1.45,3600,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:11:55,2.5,1.45,8400,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:12:01,2.5,1.45,10800,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:12:10,2.5,1.45,8400,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:12:30,2.5,1.45,3600,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:12:47,2.5,1.45,6000,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:12:52,2.5,1.45,3600,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:13:13,2.5,1.45,8400,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:13:24,2.5,1.45,3600,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:13:36,2.5,1.45,8400,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:13:42,2.5,1.45,3600,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:13:55,2.5,1.45,1200,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:14:33,2.5,1.45,8400,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:14:52,2.5,1.45,3600,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:14:57,2.5,1.45,8400,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:15:26,2.5,1.45,3600,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:15:32,2.5,1.45,8400,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:15:55,2.5,1.45,10800,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:16:45,2.5,1.8,12000,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:16:50,2.5,1.85,12000,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:17:17,2.5,1.8,12000,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:17:22,2.5,1.85,13200,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:17:37,2.5,1.85,1200,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:17:43,2.5,1.85,13200,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:17:53,2.5,1.85,1200,2.8,3600,0,32400
AXISBANK30JAN20650PE.NFO,07/01/2020,11:18:03,2.5,1.85,13200,2.8,3600,0,32400
