Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:17:19,82.15,79.6,800,82.55,400,400,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:17:19,82.15,79.6,800,82.55,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:17:19,82.15,79.6,800,82.55,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:17:19,82.15,79.6,800,82.55,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:17:28,82.15,80.15,400,82.05,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:17:38,82.15,80.5,400,82.05,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:17:48,82.15,81.15,400,82.55,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:18:06,82.15,80.45,400,82.55,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:18:15,82.15,80.95,400,83.35,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:18:22,82.15,81.9,400,83.35,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:18:29,82.15,81.95,400,83.35,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:18:36,82.15,80.35,400,84.55,800,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:18:44,82.15,81.3,1600,85.15,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:18:52,82.15,81.65,400,85.5,800,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:18:59,82.15,81.8,400,85.7,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:19:06,82.15,82.05,400,85.55,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:19:13,82.15,82.25,800,85.55,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:19:19,82.15,82.25,400,86,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:19:27,82.15,81.4,400,84.4,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:19:34,82.15,81.7,800,84.55,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:19:41,82.15,81.95,800,84.9,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:19:48,82.15,81.95,400,84.5,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:19:55,82.15,81.95,400,86.25,2000,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:20:01,82.15,80.9,800,84.55,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:20:07,82.15,80.2,800,83.45,800,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:20:13,82.15,80.6,800,83.45,800,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:20:20,82.15,80.7,400,83.45,800,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:20:26,82.15,81.55,800,83.55,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:20:33,82.15,81.55,400,83.25,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:20:39,82.15,81.6,400,83.25,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:20:51,82.15,81.65,400,83.25,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:20:58,82.15,81.85,400,83.55,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:21:05,82.15,82.55,400,84.35,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:21:13,82.15,83.1,400,84.8,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:21:20,82.15,82.55,400,84.6,400,0,7600
INDUSINDBK30Jan201550PE.NFO,07/01/2020,09:21:27,82.15,81.75,400,83.9,400,0,7600
