Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
LUPIN30Jan20720PE.NFO,07/01/2020,09:15:29,5.6,3.35,700,5.6,2800,700,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:15:29,5.6,3.35,700,5.6,2800,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:15:29,5.6,3.35,700,5.6,2800,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:15:29,5.6,3.35,700,5.6,2800,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:15:49,5.6,3.9,700,5.6,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:15:59,5.6,4.1,700,5.6,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:16:43,5.6,4.1,700,5.55,2800,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:16:54,5.6,3.9,700,5.4,2800,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:17:04,5.6,4.1,700,5.5,2800,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:17:14,5.6,4.1,700,5.2,2800,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:17:42,5.6,4.1,700,5.3,2800,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:17:52,5.6,4.2,700,5.35,2800,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:18:01,5.6,4.2,700,5.3,2800,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:18:10,5.6,4.2,700,5.25,3500,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:18:18,5.6,4.2,700,5.25,2800,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:18:26,5.6,4.55,700,5.25,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:19:09,5.6,5.4,700,6.35,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:19:16,5.6,5.4,700,6.25,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:19:51,5.4,4.55,700,5.8,1400,700,35700
LUPIN30Jan20720PE.NFO,07/01/2020,09:19:51,5.4,4.55,700,5.8,1400,0,35700
LUPIN30Jan20720PE.NFO,07/01/2020,09:19:58,5.4,4.55,700,5.8,1400,0,35700
LUPIN30Jan20720PE.NFO,07/01/2020,09:22:17,5.4,4.65,700,5.8,1400,0,35700
LUPIN30Jan20720PE.NFO,07/01/2020,09:22:43,5.4,4.75,700,5.8,1400,0,35700
LUPIN30Jan20720PE.NFO,07/01/2020,09:24:14,5.4,4.85,700,5.8,1400,0,35700
LUPIN30Jan20720PE.NFO,07/01/2020,09:25:11,5.4,4.8,700,5.8,1400,0,35700
LUPIN30Jan20720PE.NFO,07/01/2020,09:25:18,5.4,4.75,700,5.8,1400,0,35700
LUPIN30Jan20720PE.NFO,07/01/2020,09:25:30,5.4,4.75,1400,5.8,1400,0,35700
LUPIN30Jan20720PE.NFO,07/01/2020,09:29:10,5.4,4.75,1400,5.8,1400,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:33:44,5.4,4.75,1400,5.4,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:35:51,5.4,4.75,1400,5.3,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:37:12,5,4.75,1400,5,2100,700,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:37:12,5,4.75,1400,5,2100,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:37:16,5,4.75,1400,5,2100,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:37:20,4.75,4.8,700,5.15,700,2100,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:37:20,4.75,4.8,700,5.15,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:37:25,4.75,4.8,700,5.15,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:37:39,4.75,4.8,700,5.2,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:39:08,4.75,4.8,700,5.15,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:39:27,4.75,4.8,700,5.1,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:40:58,4.75,4.75,700,5,700,0,36400
LUPIN30Jan20720PE.NFO,07/01/2020,09:41:10,4.75,4.75,700,5.05,700,0,36400
