Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:16:33,0.1,0.1,104000,0.2,96000,8000,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:16:33,0.1,0.1,104000,0.2,96000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:16:33,0.1,0.1,104000,0.2,96000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:16:33,0.1,0.1,104000,0.2,96000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:17:33,0.1,0.1,88000,0.2,96000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:17:42,0.1,0.1,104000,0.2,96000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:18:46,0.1,0.1,8000,0.45,96000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:19:39,0.1,0.1,8000,0.3,112000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:19:55,0.1,0.1,8000,0.3,128000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:21:05,0.1,0.1,8000,0.3,144000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:21:41,0.1,0.1,16000,0.3,144000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:26:04,0.1,0.1,16000,0.2,80000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:42:09,0.1,0.1,32000,0.2,80000,0,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:42:22,0.1,0.1,24000,0.2,80000,8000,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:43:53,0.1,0.1,16000,0.2,80000,8000,88000
ASHOKLEY30JAN2067.5PE.NFO,07/01/2020,09:44:14,0.1,0.1,16000,0.25,16000,0,88000
