Ticker,Date,Time,LTP,BuyPrice,BuyQty,SellPrice,SellQty,LTQ,OpenInterest
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:15,6,5.85,2100,6.2,2100,2100,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:15,6,5.85,2100,6.2,2100,0,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:15,6,5.85,2100,6.2,2100,0,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:15,6,5.85,2100,6.2,2100,0,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:25,6,6.05,4200,6.15,2100,8400,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:25,6.15,6.05,4200,6.15,2100,0,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:25,5.85,6.05,4200,6.15,2100,0,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:35,6.1,6.15,2100,6.35,2100,29400,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:35,6.45,6.15,2100,6.35,2100,0,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:45,6.5,6.35,2100,6.8,2100,6300,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:45,6.6,6.35,2100,6.8,2100,0,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:15:56,6.5,6.45,2100,6.6,4200,8400,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:16:06,6.6,6.4,2100,6.55,14700,6300,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:16:18,6.5,6.35,2100,6.55,10500,10500,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:16:29,6.65,6.55,2100,6.7,2100,16800,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:16:29,6.65,6.55,2100,6.7,2100,0,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:16:39,6.65,6.65,2100,6.7,4200,4200,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:16:50,6.55,6.35,10500,6.6,4200,8400,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:17:01,6.5,6,6300,6.45,2100,2100,602700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:17:11,6.15,6.1,4200,6.4,2100,2100,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:17:20,6.25,6.1,8400,6.3,4200,14700,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:17:30,6.2,6.25,2100,6.3,6300,2100,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:17:39,6.05,5.95,2100,6.1,2100,8400,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:17:49,6.05,6,4200,6.15,4200,10500,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:17:58,6.1,6.05,2100,6.3,2100,4200,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:18:07,6.15,6.05,2100,6.35,4200,4200,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:18:15,6.15,6.05,2100,6.15,2100,0,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:18:23,6.15,6,4200,6.15,2100,0,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:18:30,6.15,6,2100,6.1,2100,0,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:18:37,6,5.9,21000,6.15,8400,4200,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:18:45,6,5.9,23100,6.15,12600,2100,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:18:53,6,5.9,23100,6.15,8400,0,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:19:00,6,5.95,2100,6.05,2100,0,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:19:07,5.95,5.95,2100,6.05,2100,2100,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:19:14,6.1,6.05,2100,6.15,6300,4200,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:19:20,6.15,6.2,2100,6.3,12600,6300,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:19:27,6.15,6.25,2100,6.3,14700,0,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:19:35,6.25,6.05,4200,6.25,2100,2100,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:19:42,6.25,6.05,2100,6.25,2100,2100,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:19:49,6.25,6.05,2100,6.2,2100,0,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:19:55,6.25,6,4200,6.1,2100,0,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:20:01,6.25,6,4200,6.15,2100,0,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:20:08,6.05,6.05,2100,6.2,2100,2100,596400
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:20:14,6,5.9,21000,6.1,2100,6300,581700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:20:21,6,5.9,23100,6.1,2100,0,581700
HINDPETRO30Jan20260CE.NFO,07/01/2020,09:20:27,6,5.9,21000,6.1,2100,0,581700
